objectid;id_nro;xkoord;ykoord;vaesto
18431.0;48934.0;393000.0;6672000.0;193.0
18430.0;48933.0;392000.0;6672000.0;418.0
18429.0;48932.0;391000.0;6672000.0;4010.0
18428.0;48931.0;390000.0;6672000.0;1631.0
18426.0;48929.0;388000.0;6672000.0;7.0
18424.0;48927.0;386000.0;6672000.0;8352.0
18423.0;48926.0;385000.0;6672000.0;3984.0
18422.0;48925.0;384000.0;6672000.0;11832.0
18419.0;48922.0;381000.0;6672000.0;557.0
18417.0;48920.0;379000.0;6672000.0;459.0
18416.0;48919.0;378000.0;6672000.0;2508.0
18415.0;48918.0;377000.0;6672000.0;3434.0
18414.0;48917.0;376000.0;6672000.0;3155.0
18413.0;48916.0;375000.0;6672000.0;1740.0
18412.0;48915.0;374000.0;6672000.0;5215.0
18411.0;48914.0;373000.0;6672000.0;4035.0
18410.0;48913.0;372000.0;6672000.0;1139.0
18409.0;48912.0;371000.0;6672000.0;2567.0
18408.0;48911.0;370000.0;6672000.0;1553.0
18407.0;48910.0;369000.0;6672000.0;1951.0
18406.0;48909.0;368000.0;6672000.0;1547.0
18405.0;48908.0;367000.0;6672000.0;3057.0
18404.0;48907.0;366000.0;6672000.0;247.0
18403.0;48906.0;365000.0;6672000.0;22.0
18402.0;48905.0;364000.0;6672000.0;57.0
18401.0;48904.0;363000.0;6672000.0;996.0
18400.0;48903.0;362000.0;6672000.0;297.0
18399.0;48902.0;361000.0;6672000.0;55.0
18398.0;48901.0;360000.0;6672000.0;4.0
18023.0;48260.0;394000.0;6671000.0;31.0
18022.0;48259.0;393000.0;6671000.0;1283.0
18021.0;48258.0;392000.0;6671000.0;1006.0
18020.0;48257.0;391000.0;6671000.0;4319.0
18019.0;48256.0;390000.0;6671000.0;548.0
18016.0;48253.0;387000.0;6671000.0;4123.0
18015.0;48252.0;386000.0;6671000.0;3315.0
18014.0;48251.0;385000.0;6671000.0;15462.0
18013.0;48250.0;384000.0;6671000.0;10362.0
18012.0;48249.0;383000.0;6671000.0;1290.0
18011.0;48248.0;382000.0;6671000.0;6168.0
18010.0;48247.0;381000.0;6671000.0;4161.0
18008.0;48245.0;379000.0;6671000.0;5.0
18007.0;48244.0;378000.0;6671000.0;369.0
18006.0;48243.0;377000.0;6671000.0;2443.0
18005.0;48242.0;376000.0;6671000.0;3634.0
18004.0;48241.0;375000.0;6671000.0;2445.0
18003.0;48240.0;374000.0;6671000.0;9377.0
18002.0;48239.0;373000.0;6671000.0;1396.0
18001.0;48238.0;372000.0;6671000.0;554.0
18000.0;48237.0;371000.0;6671000.0;1692.0
17999.0;48236.0;370000.0;6671000.0;1893.0
17998.0;48235.0;369000.0;6671000.0;846.0
17997.0;48234.0;368000.0;6671000.0;683.0
17996.0;48233.0;367000.0;6671000.0;1144.0
17995.0;48232.0;366000.0;6671000.0;20.0
17994.0;48231.0;365000.0;6671000.0;69.0
17993.0;48230.0;364000.0;6671000.0;974.0
17992.0;48229.0;363000.0;6671000.0;1718.0
17991.0;48228.0;362000.0;6671000.0;1655.0
17990.0;48227.0;361000.0;6671000.0;61.0
17989.0;48226.0;360000.0;6671000.0;8.0
17616.0;47585.0;394000.0;6670000.0;53.0
17615.0;47584.0;393000.0;6670000.0;308.0
17614.0;47583.0;392000.0;6670000.0;612.0
17613.0;47582.0;391000.0;6670000.0;354.0
17608.0;47577.0;386000.0;6670000.0;4855.0
17607.0;47576.0;385000.0;6670000.0;7468.0
17606.0;47575.0;384000.0;6670000.0;5117.0
17605.0;47574.0;383000.0;6670000.0;1480.0
17604.0;47573.0;382000.0;6670000.0;7048.0
17603.0;47572.0;381000.0;6670000.0;2471.0
17602.0;47571.0;380000.0;6670000.0;3.0
17599.0;47568.0;377000.0;6670000.0;56.0
17598.0;47567.0;376000.0;6670000.0;593.0
17597.0;47566.0;375000.0;6670000.0;2367.0
17596.0;47565.0;374000.0;6670000.0;5712.0
17595.0;47564.0;373000.0;6670000.0;1036.0
17594.0;47563.0;372000.0;6670000.0;1503.0
17179.0;46876.0;360000.0;6669000.0;86.0
16809.0;46229.0;388000.0;6668000.0;52.0
16794.0;46214.0;373000.0;6668000.0;37.0
16793.0;46213.0;372000.0;6668000.0;68.0
16792.0;46212.0;371000.0;6668000.0;577.0
16791.0;46211.0;370000.0;6668000.0;2098.0
16790.0;46210.0;369000.0;6668000.0;108.0
16788.0;46208.0;367000.0;6668000.0;1.0
16787.0;46207.0;366000.0;6668000.0;8.0
16786.0;46206.0;365000.0;6668000.0;10.0
16783.0;46203.0;362000.0;6668000.0;42.0
16782.0;46202.0;361000.0;6668000.0;14.0
16781.0;46201.0;360000.0;6668000.0;470.0
16402.0;45541.0;375000.0;6667000.0;1.0
16401.0;45540.0;374000.0;6667000.0;58.0
16400.0;45539.0;373000.0;6667000.0;113.0
16399.0;45538.0;372000.0;6667000.0;149.0
16398.0;45537.0;371000.0;6667000.0;321.0
16397.0;45536.0;370000.0;6667000.0;384.0
16393.0;45532.0;366000.0;6667000.0;8.0
16390.0;45529.0;363000.0;6667000.0;41.0
16389.0;45528.0;362000.0;6667000.0;36.0
16388.0;45527.0;361000.0;6667000.0;56.0
16387.0;45526.0;360000.0;6667000.0;102.0
16010.0;44866.0;375000.0;6666000.0;1.0
16009.0;44865.0;374000.0;6666000.0;5.0
16008.0;44864.0;373000.0;6666000.0;67.0
16007.0;44863.0;372000.0;6666000.0;81.0
16006.0;44862.0;371000.0;6666000.0;74.0
16005.0;44861.0;370000.0;6666000.0;13.0
16002.0;44858.0;367000.0;6666000.0;4.0
16001.0;44857.0;366000.0;6666000.0;5.0
16000.0;44856.0;365000.0;6666000.0;42.0
15999.0;44855.0;364000.0;6666000.0;32.0
15998.0;44854.0;363000.0;6666000.0;30.0
15997.0;44853.0;362000.0;6666000.0;16.0
15996.0;44852.0;361000.0;6666000.0;35.0
15995.0;44851.0;360000.0;6666000.0;9.0
15617.0;44189.0;373000.0;6665000.0;5.0
15616.0;44188.0;372000.0;6665000.0;16.0
15615.0;44187.0;371000.0;6665000.0;17.0
15613.0;44185.0;369000.0;6665000.0;2.0
15612.0;44184.0;368000.0;6665000.0;7.0
15611.0;44183.0;367000.0;6665000.0;7.0
15610.0;44182.0;366000.0;6665000.0;24.0
15609.0;44181.0;365000.0;6665000.0;6.0
15608.0;44180.0;364000.0;6665000.0;83.0
15607.0;44179.0;363000.0;6665000.0;74.0
15606.0;44178.0;362000.0;6665000.0;10.0
15605.0;44177.0;361000.0;6665000.0;4.0
26163.0;60390.0;374000.0;6689000.0;272.0
26162.0;60389.0;373000.0;6689000.0;303.0
26161.0;60388.0;372000.0;6689000.0;2.0
26159.0;60386.0;370000.0;6689000.0;14.0
26158.0;60385.0;369000.0;6689000.0;20.0
26157.0;60384.0;368000.0;6689000.0;6.0
26153.0;60380.0;364000.0;6689000.0;3.0
26151.0;60378.0;362000.0;6689000.0;9.0
25727.0;59749.0;408000.0;6688000.0;60.0
25726.0;59748.0;407000.0;6688000.0;6.0
25723.0;59745.0;404000.0;6688000.0;28.0
25722.0;59744.0;403000.0;6688000.0;13.0
25720.0;59742.0;401000.0;6688000.0;11.0
25719.0;59741.0;400000.0;6688000.0;10.0
25717.0;59739.0;398000.0;6688000.0;1.0
25716.0;59738.0;397000.0;6688000.0;120.0
25715.0;59737.0;396000.0;6688000.0;79.0
25714.0;59736.0;395000.0;6688000.0;1094.0
25713.0;59735.0;394000.0;6688000.0;1351.0
25712.0;59734.0;393000.0;6688000.0;5943.0
25711.0;59733.0;392000.0;6688000.0;2073.0
25710.0;59732.0;391000.0;6688000.0;2580.0
25709.0;59731.0;390000.0;6688000.0;2076.0
25708.0;59730.0;389000.0;6688000.0;1245.0
25702.0;59724.0;383000.0;6688000.0;208.0
25701.0;59723.0;382000.0;6688000.0;209.0
25700.0;59722.0;381000.0;6688000.0;1677.0
25699.0;59721.0;380000.0;6688000.0;1020.0
25696.0;59718.0;377000.0;6688000.0;1.0
25695.0;59717.0;376000.0;6688000.0;41.0
25694.0;59716.0;375000.0;6688000.0;19.0
25693.0;59715.0;374000.0;6688000.0;72.0
25692.0;59714.0;373000.0;6688000.0;54.0
21078.0;52970.0;379000.0;6678000.0;5146.0
21077.0;52969.0;378000.0;6678000.0;4395.0
21076.0;52968.0;377000.0;6678000.0;983.0
21075.0;52967.0;376000.0;6678000.0;2403.0
21074.0;52966.0;375000.0;6678000.0;1227.0
21073.0;52965.0;374000.0;6678000.0;1789.0
21072.0;52964.0;373000.0;6678000.0;1766.0
21071.0;52963.0;372000.0;6678000.0;1622.0
21070.0;52962.0;371000.0;6678000.0;157.0
21069.0;52961.0;370000.0;6678000.0;1284.0
21068.0;52960.0;369000.0;6678000.0;811.0
21067.0;52959.0;368000.0;6678000.0;843.0
21066.0;52958.0;367000.0;6678000.0;36.0
21065.0;52957.0;366000.0;6678000.0;27.0
21064.0;52956.0;365000.0;6678000.0;5.0
21062.0;52954.0;363000.0;6678000.0;12.0
21060.0;52952.0;361000.0;6678000.0;41.0
21059.0;52951.0;360000.0;6678000.0;118.0
20651.0;52323.0;407000.0;6677000.0;11.0
20650.0;52322.0;406000.0;6677000.0;3.0
20648.0;52320.0;404000.0;6677000.0;3.0
20647.0;52319.0;403000.0;6677000.0;4.0
20641.0;52313.0;397000.0;6677000.0;3345.0
20640.0;52312.0;396000.0;6677000.0;3494.0
20639.0;52311.0;395000.0;6677000.0;2084.0
20638.0;52310.0;394000.0;6677000.0;3132.0
20637.0;52309.0;393000.0;6677000.0;4925.0
20636.0;52308.0;392000.0;6677000.0;3806.0
20635.0;52307.0;391000.0;6677000.0;737.0
20634.0;52306.0;390000.0;6677000.0;153.0
20632.0;52304.0;388000.0;6677000.0;1580.0
20631.0;52303.0;387000.0;6677000.0;3944.0
20630.0;52302.0;386000.0;6677000.0;3268.0
20629.0;52301.0;385000.0;6677000.0;290.0
20628.0;52300.0;384000.0;6677000.0;123.0
20627.0;52299.0;383000.0;6677000.0;6750.0
20626.0;52298.0;382000.0;6677000.0;2743.0
20625.0;52297.0;381000.0;6677000.0;4103.0
20624.0;52296.0;380000.0;6677000.0;625.0
20623.0;52295.0;379000.0;6677000.0;2944.0
20622.0;52294.0;378000.0;6677000.0;6427.0
20621.0;52293.0;377000.0;6677000.0;3063.0
20620.0;52292.0;376000.0;6677000.0;3635.0
20619.0;52291.0;375000.0;6677000.0;843.0
20618.0;52290.0;374000.0;6677000.0;2440.0
20617.0;52289.0;373000.0;6677000.0;1980.0
20616.0;52288.0;372000.0;6677000.0;1080.0
20615.0;52287.0;371000.0;6677000.0;117.0
20614.0;52286.0;370000.0;6677000.0;257.0
20613.0;52285.0;369000.0;6677000.0;1768.0
20612.0;52284.0;368000.0;6677000.0;656.0
20610.0;52282.0;366000.0;6677000.0;31.0
20609.0;52281.0;365000.0;6677000.0;24.0
20608.0;52280.0;364000.0;6677000.0;46.0
20607.0;52279.0;363000.0;6677000.0;18.0
20606.0;52278.0;362000.0;6677000.0;5.0
20605.0;52277.0;361000.0;6677000.0;7.0
20604.0;52276.0;360000.0;6677000.0;45.0
20189.0;51639.0;398000.0;6676000.0;112.0
20188.0;51638.0;397000.0;6676000.0;2919.0
20187.0;51637.0;396000.0;6676000.0;5770.0
20186.0;51636.0;395000.0;6676000.0;848.0
20185.0;51635.0;394000.0;6676000.0;7278.0
20184.0;51634.0;393000.0;6676000.0;3932.0
20183.0;51633.0;392000.0;6676000.0;191.0
20182.0;51632.0;391000.0;6676000.0;3258.0
20181.0;51631.0;390000.0;6676000.0;58.0
20179.0;51629.0;388000.0;6676000.0;2448.0
20178.0;51628.0;387000.0;6676000.0;5879.0
20177.0;51627.0;386000.0;6676000.0;4325.0
20176.0;51626.0;385000.0;6676000.0;764.0
20175.0;51625.0;384000.0;6676000.0;664.0
20174.0;51624.0;383000.0;6676000.0;5662.0
20173.0;51623.0;382000.0;6676000.0;5150.0
20172.0;51622.0;381000.0;6676000.0;3676.0
20171.0;51621.0;380000.0;6676000.0;19.0
20170.0;51620.0;379000.0;6676000.0;992.0
20169.0;51619.0;378000.0;6676000.0;2641.0
20168.0;51618.0;377000.0;6676000.0;852.0
20167.0;51617.0;376000.0;6676000.0;1043.0
20166.0;51616.0;375000.0;6676000.0;833.0
20165.0;51615.0;374000.0;6676000.0;1750.0
20164.0;51614.0;373000.0;6676000.0;2229.0
20163.0;51613.0;372000.0;6676000.0;2492.0
20162.0;51612.0;371000.0;6676000.0;6085.0
20161.0;51611.0;370000.0;6676000.0;6798.0
20160.0;51610.0;369000.0;6676000.0;928.0
20159.0;51609.0;368000.0;6676000.0;785.0
20158.0;51608.0;367000.0;6676000.0;391.0
20157.0;51607.0;366000.0;6676000.0;53.0
20156.0;51606.0;365000.0;6676000.0;10.0
20155.0;51605.0;364000.0;6676000.0;79.0
20154.0;51604.0;363000.0;6676000.0;80.0
17593.0;47562.0;371000.0;6670000.0;1306.0
17592.0;47561.0;370000.0;6670000.0;1879.0
17591.0;47560.0;369000.0;6670000.0;6429.0
17590.0;47559.0;368000.0;6670000.0;4861.0
17589.0;47558.0;367000.0;6670000.0;15.0
17588.0;47557.0;366000.0;6670000.0;309.0
17587.0;47556.0;365000.0;6670000.0;35.0
17585.0;47554.0;363000.0;6670000.0;4.0
17584.0;47553.0;362000.0;6670000.0;426.0
17583.0;47552.0;361000.0;6670000.0;32.0
17210.0;46907.0;391000.0;6669000.0;158.0
17209.0;46906.0;390000.0;6669000.0;4.0
17207.0;46904.0;388000.0;6669000.0;544.0
17206.0;46903.0;387000.0;6669000.0;147.0
17203.0;46900.0;384000.0;6669000.0;4.0
17201.0;46898.0;382000.0;6669000.0;3244.0
17194.0;46891.0;375000.0;6669000.0;238.0
17193.0;46890.0;374000.0;6669000.0;882.0
17191.0;46888.0;372000.0;6669000.0;762.0
17190.0;46887.0;371000.0;6669000.0;1023.0
17189.0;46886.0;370000.0;6669000.0;4731.0
17188.0;46885.0;369000.0;6669000.0;3424.0
17187.0;46884.0;368000.0;6669000.0;3.0
17186.0;46883.0;367000.0;6669000.0;13.0
17185.0;46882.0;366000.0;6669000.0;22.0
17184.0;46881.0;365000.0;6669000.0;17.0
17183.0;46880.0;364000.0;6669000.0;10.0
17182.0;46879.0;363000.0;6669000.0;17.0
17181.0;46878.0;362000.0;6669000.0;93.0
17180.0;46877.0;361000.0;6669000.0;549.0
15604.0;44176.0;360000.0;6665000.0;29.0
15246.0;43532.0;391000.0;6664000.0;1.0
15234.0;43520.0;379000.0;6664000.0;1.0
15230.0;43516.0;375000.0;6664000.0;2.0
15227.0;43513.0;372000.0;6664000.0;2.0
15222.0;43508.0;367000.0;6664000.0;2.0
15221.0;43507.0;366000.0;6664000.0;13.0
15220.0;43506.0;365000.0;6664000.0;59.0
15219.0;43505.0;364000.0;6664000.0;158.0
15218.0;43504.0;363000.0;6664000.0;55.0
15217.0;43503.0;362000.0;6664000.0;23.0
15216.0;43502.0;361000.0;6664000.0;25.0
15215.0;43501.0;360000.0;6664000.0;16.0
14834.0;42833.0;367000.0;6663000.0;13.0
14833.0;42832.0;366000.0;6663000.0;21.0
14832.0;42831.0;365000.0;6663000.0;13.0
14831.0;42830.0;364000.0;6663000.0;9.0
14830.0;42829.0;363000.0;6663000.0;26.0
14829.0;42828.0;362000.0;6663000.0;53.0
14828.0;42827.0;361000.0;6663000.0;4.0
14827.0;42826.0;360000.0;6663000.0;9.0
14448.0;42158.0;367000.0;6662000.0;2.0
14447.0;42157.0;366000.0;6662000.0;3.0
14446.0;42156.0;365000.0;6662000.0;4.0
14444.0;42154.0;363000.0;6662000.0;17.0
14442.0;42152.0;361000.0;6662000.0;43.0
14441.0;42151.0;360000.0;6662000.0;25.0
14062.0;41482.0;366000.0;6661000.0;14.0
14056.0;41476.0;360000.0;6661000.0;20.0
13679.0;40807.0;366000.0;6660000.0;1.0
13678.0;40806.0;365000.0;6660000.0;1.0
13675.0;40803.0;362000.0;6660000.0;4.0
13674.0;40802.0;361000.0;6660000.0;21.0
13673.0;40801.0;360000.0;6660000.0;41.0
13294.0;40129.0;363000.0;6659000.0;4.0
13292.0;40127.0;361000.0;6659000.0;42.0
13291.0;40126.0;360000.0;6659000.0;22.0
12914.0;39454.0;363000.0;6658000.0;1.0
12913.0;39453.0;362000.0;6658000.0;23.0
12912.0;39452.0;361000.0;6658000.0;9.0
12911.0;39451.0;360000.0;6658000.0;50.0
12533.0;38776.0;360000.0;6657000.0;8.0
